File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
4-2.D,32.8442059931448,"Ethanone, 1-(4,5-dihydro-2-thiazolyl)-",29926-41-8,1778.3115264518,536457.334977156,C5H7NOS,82.4833854647256
4-1.D,32.8451694801065,"Ethanone, 1-(4,5-dihydro-2-thiazolyl)-",29926-41-8,1778.35463934609,609482.848289399,C5H7NOS,81.9682104191445
4-3.D,32.846543775197,"Ethanone, 1-(4,5-dihydro-2-thiazolyl)-",29926-41-8,1778.41613456224,640136.57453716,C5H7NOS,78.5878980915514
5-2.D,32.9027613683312,"Phenol, 4-ethyl-2-methyl-",2219-73-0,1780.93168821958,65572.4316264007,C9H12O,85.4670049212589
1-1.D,32.9306543512668,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.1798080932,4007851.22371073,C6H18O3Si3,88.5399496603784
1-3.D,32.9348242965167,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.36639952196,3792013.67045296,C6H18O3Si3,80.7469094692573
1-2.D,32.9352260534175,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.38437683092,3596058.76643719,C6H18O3Si3,88.946757563104
6-2.D,32.940935656706,4-Oxohex-2-enal,20697-55-6,1782.6398629276,2450525.05775422,C6H8O2,87.8383254663603
2-1.D,32.9420642905493,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.69036560539,1787771.48512837,C6H18O3Si3,79.5763789785216
6-3.D,32.9424055850423,4-Oxohex-2-enal,20697-55-6,1782.70563741911,2291004.86322317,C6H8O2,88.9164816356605
5-2.D,32.94276826,4-Oxohex-2-enal,20697-55-6,1782.72186613925,1892385.11179884,C6H8O2,89.231857466221
5-1.D,32.9439419230736,4-Oxohex-2-enal,20697-55-6,1782.77438352755,1893343.42448629,C6H8O2,90.325370624561
4-3.D,32.9439559391566,4-Oxohex-2-enal,20697-55-6,1782.77501070148,2360575.52663927,C6H8O2,87.4165317179335
6-1.D,32.9440581757317,4-Oxohex-2-enal,20697-55-6,1782.77958545426,2196571.40235706,C6H8O2,88.7649608801376
5-3.D,32.944536169548,4-Oxohex-2-enal,20697-55-6,1782.80097411616,1969445.01117969,C6H8O2,87.3192890695609
4-1.D,32.944689005527,4-Oxohex-2-enal,20697-55-6,1782.80781302698,2037143.12738771,C6H8O2,89.015548766917
4-2.D,32.9447855796286,4-Oxohex-2-enal,20697-55-6,1782.81213440257,2391403.5833732,C6H8O2,88.2145526896491
3-2.D,32.9478526740651,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.9493768599,5371631.87659382,C6H18O3Si3,77.8107829431592
3-2.D,32.9479178032352,4-Oxohex-2-enal,20697-55-6,1782.95229117752,1193057.96443378,C6H8O2,76.364011486499
3-3.D,32.9486339683405,4-Oxohex-2-enal,20697-55-6,1782.98433722662,1183941.19163722,C6H8O2,84.3260064590106
4-3.D,32.9489837923006,"Cyclotrisiloxane, hexamethyl-",541-05-9,1782.99999070613,3512703.32748574,C6H18O3Si3,84.8738914001177
3-1.D,32.949392696625,4-Oxohex-2-enal,20697-55-6,1783.01828783896,1192008.44960212,C6H8O2,87.5245119135964
4-1.D,32.9512029712047,"Cyclotrisiloxane, hexamethyl-",541-05-9,1783.09929171312,4037776.66431235,C6H18O3Si3,84.2779249782869
2-3.D,32.9516109425513,4-Oxohex-2-enal,20697-55-6,1783.11754709823,965699.178417654,C6H8O2,84.5318549007723
1-3.D,32.9518687203903,4-Oxohex-2-enal,20697-55-6,1783.12908181449,961941.992632644,C6H8O2,82.9761081324976
2-1.D,32.95301196,4-Oxohex-2-enal,20697-55-6,1783.18023812422,1081007.3978331,C6H8O2,89.1264346155981
1-2.D,32.9531138038587,4-Oxohex-2-enal,20697-55-6,1783.18479523262,925986.272491712,C6H8O2,87.6470271184881
1-1.D,32.9533755932575,4-Oxohex-2-enal,20697-55-6,1783.19650945308,1043919.75677416,C6H8O2,84.7282916359802
2-2.D,32.9537459400247,4-Oxohex-2-enal,20697-55-6,1783.21308126117,861333.575533407,C6H8O2,82.2693362605395
4-1.D,32.97003164,"6-Fluoro-2-trifluoromethylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",1000343-74-4,1783.94181335959,243520.028304424,C15H6Cl2F4O3,77.6805531853255
4-2.D,32.9704794524253,"Cyclotrisiloxane, hexamethyl-",541-05-9,1783.96185128089,2981749.18091546,C6H18O3Si3,78.2083786542751
6-1.D,32.9770091351983,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.2540332557,4476324.5539237,C6H18O3Si3,88.6966991965546
5-1.D,32.9792911217913,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.3561447016,2466553.97548021,C6H18O3Si3,83.4939075842381
5-3.D,32.981461768714,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.45327406095,2369446.04647546,C6H18O3Si3,84.2810545981116
6-2.D,32.9853278853962,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.62627015376,2398440.68403469,C6H18O3Si3,78.1699456125444
5-2.D,32.992138735037,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.93103342746,2121263.6107577,C6H18O3Si3,85.7458631936694
6-3.D,32.9935482865836,"Cyclotrisiloxane, hexamethyl-",541-05-9,1784.99410625486,3878250.74862048,C6H18O3Si3,83.2822998871299
5-3.D,32.9938144711222,"5-Fluoro-2-trifluoromethylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",1000331-61-0,1785.00601714347,155548.321779095,C15H6Cl2F4O3,76.1387479097906
5-2.D,33.1333801981367,"Hexanoic acid, 2-oxo-, methyl ester",6395-83-1,1791.25112753431,3740528.09200597,C7H12O3,85.654193999505
6-2.D,33.1338450351562,"2,2-Dimethylpropanoic anhydride",1538-75-6,1791.27192747254,2303948.82502938,C10H18O3,81.5063362244047
6-3.D,33.1339397147443,"2,2-Dimethylpropanoic anhydride",1538-75-6,1791.27616407483,1882003.21364461,C10H18O3,82.0942981781139
6-2.D,33.1340115128057,Pivalic acid vinyl ester,3377-92-2,1791.27937680355,2396686.19526693,C7H12O2,83.6071229452405
5-1.D,33.1349729893596,"Hexanoic acid, 2-oxo-, methyl ester",6395-83-1,1791.32239973866,3809522.80182047,C7H12O3,84.5382288078156
5-3.D,33.1354008504046,"Hexanoic acid, 2-oxo-, methyl ester",6395-83-1,1791.34154512281,4206082.61687918,C7H12O3,84.9829432309771
4-1.D,33.1361230065519,"2,2-Dimethylpropanoic anhydride",1538-75-6,1791.37385925147,1771679.49682185,C10H18O3,84.3212067985333
6-1.D,33.1362199470766,Pivalic acid vinyl ester,3377-92-2,1791.37819702329,2066903.19651522,C7H12O2,83.4479891928673
4-2.D,33.1365151681743,"Hexanoic acid, 2-oxo-, methyl ester",6395-83-1,1791.39140720307,2471553.6481082,C7H12O3,84.0178108977675
4-2.D,33.1365525305442,"2,2-Dimethylpropanoic anhydride",1538-75-6,1791.39307904708,2110206.71282193,C10H18O3,84.050551380602
4-3.D,33.1365773813473,"Hexanoic acid, 2-oxo-, methyl ester",6395-83-1,1791.39419103935,2631775.73147712,C7H12O3,84.0451470464877
3-3.D,33.1379433083252,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.45531180979,6970101.88919061,C8H16O,85.765406862147
3-2.D,33.1391380535734,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.508773,6743991.93392114,C8H16O,85.8513026493167
4-2.D,33.1396824037922,"2-Propenoic acid, ethenyl ester",2177-18-6,1791.53313065117,532690.482957523,C5H6O2,77.6011075693646
3-1.D,33.140038407429,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.54906065102,6251309.38456417,C8H16O,85.7866147607927
2-3.D,33.1419177620906,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.63315563319,5785543.54710141,C8H16O,86.2071052022283
1-1.D,33.1419765238758,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.63578503113,5761130.27076599,C8H16O,85.7781009129265
1-2.D,33.1421056688662,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.6415638476,5900090.19842939,C8H16O,86.0176205600628
2-2.D,33.1423485773725,"2,2-Dimethylpropanoic anhydride",1538-75-6,1791.65243320979,4593002.27218483,C10H18O3,86.9027855102195
2-1.D,33.1423672605802,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.65326922231,6593145.79220327,C8H16O,86.1047098194885
1-3.D,33.1432589620917,"2-Pentene, 1-ethoxy-4-methyl-, (Z)-",51149-75-8,1791.6931699522,5854737.12993501,C8H16O,86.0034295809889
5-3.D,33.2971956545238,"Benzoic acid, 2-(isopropyl)oxy-, methyl ester",1000375-33-5,1798.58133410255,92831.2384004133,C11H14O3,80.1322937925248
6-1.D,33.2982236414937,"Cyclononasiloxane, octadecamethyl-",556-71-8,1798.62733316152,763793.873124222,C18H54O9Si9,80.8194522406092
3-3.D,33.3068369507382,"Cyclononasiloxane, octadecamethyl-",556-71-8,1799.01275061474,573595.931632356,C18H54O9Si9,77.0426734456963
2-2.D,33.3107881301052,"Cyclononasiloxane, octadecamethyl-",556-71-8,1799.18955298484,336170.84741203,C18H54O9Si9,75.7074570261133
5-1.D,33.4033528203654,"Phenol, 2,3,5,6-tetramethyl-",527-35-5,1803.46646896198,989633.805289372,C10H14O,76.0038195187138
5-1.D,33.4041054634464,"Ethanone, 1-(2-hydroxy-5-methylphenyl)-",1450-72-2,1803.50151147437,593569.896368256,C9H10O2,76.9809550450011
5-3.D,33.4046917572545,"Phenol, 2,3,5,6-tetramethyl-",527-35-5,1803.52880888604,1191032.85207995,C10H14O,75.280106548554
3-2.D,33.4087167649555,3-Methyl-2-(2-methyl-2-butenyl)-furan,15186-51-3,1803.71621030615,1268860.86313709,C10H14O,75.090859610515
3-2.D,33.4087180506528,"Phenol, 2,3,5,6-tetramethyl-",527-35-5,1803.71627016728,984124.38572723,C10H14O,75.5058940962396
3-3.D,33.4112585785896,"Ethanone, 1-(2-hydroxy-5-methylphenyl)-",1450-72-2,1803.8345552933,442879.709090067,C9H10O2,75.8746844534036
1-1.D,33.4122282522705,"1,2,4,5-Tetrazine",290-96-0,1803.87970259198,540774.641354223,C2H2N4,75.7246585230701
3-1.D,33.4127304738578,3-Methyl-2-(2-methyl-2-butenyl)-furan,15186-51-3,1803.90308566243,1265966.0056429,C10H14O,75.2642180681886
1-2.D,33.4133616634969,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethenyl)-",529-01-1,1803.93247339123,611575.732206256,C10H14O,76.4646906269257
6-3.D,33.5508370968191,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.33322920286,2224551.62966192,C7H8O3,76.5499752135843
6-2.D,33.5511368732323,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.34718657381,2222976.50537827,C7H8O3,77.4644868712196
5-1.D,33.552150540907,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.39438220072,1762662.52434461,C7H8O3,77.3578775245825
5-3.D,33.5524832239016,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.40987167807,1692136.5541201,C7H8O3,78.2415201766816
6-1.D,33.552515365005,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.41136814438,2208924.40523701,C7H8O3,76.3069335250298
4-2.D,33.5533164259089,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.44866495525,2656771.64153308,C7H8O3,76.5263555379197
4-1.D,33.5533976212719,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.45244535208,2779397.85882805,C7H8O3,76.8271817529625
4-3.D,33.5543790404044,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.4981395104,2778596.24253919,C7H8O3,76.3705437965028
3-2.D,33.5551972575341,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.53623510262,253490.0014,C7H8O3,78.7489547326285
3-3.D,33.5553043033656,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.54121907839,247445.845065797,C7H8O3,76.4319538000903
3-1.D,33.5565674881733,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.60003204085,251979.748705841,C7H8O3,79.5673385782651
2-3.D,33.5569059407929,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.61579014773,182963.148302453,C7H8O3,78.5092151511052
1-1.D,33.5575660727248,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.64652540855,293632.097137392,C7H8O3,80.6946749469412
2-1.D,33.5591350386552,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.71957531685,208755.279079593,C7H8O3,75.2147185343972
1-2.D,33.5594574954504,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.73458866982,272232.420359626,C7H8O3,78.4695239412024
1-3.D,33.5599501686313,"2-Furancarboxylic acid, 3-methyl-, methyl ester",6141-57-7,1810.75752717345,293655.45237658,C7H8O3,80.6014613270599
4-1.D,33.60126044,"Cyclopentane-1,2-diol",1000194-24-0,1812.68090331083,1382212.71151965,C5H10O2,76.5408957383659
3-3.D,33.6036999831845,"1,3,2-Dioxaborolan-4-one, 2-ethyl-5-methyl-",74646-14-3,1812.79448659952,585236.299822426,C5H9BO3,75.2228737446317
6-1.D,33.6188651260577,"2,4-Dimethyl-6-oxo-1,6-dihydro-3-pyridinecarbonitrile",1704-19-4,1813.5005645804,48718.4649350739,C8H8N2O,78.288122784848
5-3.D,33.6230759857509,"2,4-Dimethyl-6-oxo-1,6-dihydro-3-pyridinecarbonitrile",1704-19-4,1813.69661913358,59778.7451764886,C8H8N2O,76.596098373435
1-3.D,33.6249492802648,"Propiophenone, 2'-methyl-",2040-14-4,1813.78383835854,70734.1732847124,C10H12O,76.6549277098662
1-3.D,33.624953897015,4'-Methylpropiophenone,5337-93-9,1813.78405331106,72810.9029075056,C10H12O,76.7245409167892
1-2.D,33.6251946464269,4'-Methylpropiophenone,5337-93-9,1813.79526242792,69738.9931619885,C10H12O,76.3726114536831
3-1.D,33.6265746586499,"Propiophenone, 2'-methyl-",2040-14-4,1813.85951478955,78340.2306286582,C10H12O,77.4407903746928
3-2.D,33.6276505548486,4'-Methylpropiophenone,5337-93-9,1813.9096077311,80106.7236221701,C10H12O,78.7824823486978
5-2.D,33.6962516444164,Adamantane,281-23-2,1817.1036243792,951636.370836747,C10H16,78.7186885687801
6-1.D,33.6977075423369,Adamantane,281-23-2,1817.1714099235,845160.353817373,C10H16,79.0295997290138
6-3.D,33.700478868947,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.30044086726,1292593.71406268,C8H12O,84.523145229536
6-2.D,33.7016513812114,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.3550321823,1528808.29451186,C8H12O,82.9056529749836
5-2.D,33.7029003789798,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.41318460657,1197404.08955116,C8H12O,86.4507949337003
5-3.D,33.7035765518196,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.44466672035,1455883.89077597,C8H12O,78.4656677429189
5-1.D,33.7036616435945,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.44862853126,1257425.98674801,C8H12O,76.7430251384676
6-1.D,33.7040235553889,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.4654788802,1394481.32326739,C8H12O,87.5024181841781
4-1.D,33.7043364073309,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.48004503822,1443430.12454252,C8H12O,83.0701566491918
4-3.D,33.705600058487,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.53887971352,1413110.73110802,C8H12O,86.0770262703895
4-2.D,33.7060128695486,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.55809989518,1613048.74679388,C8H12O,86.7974307676787
3-2.D,33.7096693024909,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.72834074359,175711.839874824,C8H12O,75.4662257662064
2-1.D,33.7126205148368,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1817.86574703589,222541.584708893,C8H12O,75.0400535804633
2-2.D,33.7159021209896,"2-Cyclohexen-1-one, 3,5-dimethyl-",1123-09-7,1818.01853622263,153148.464613723,C8H12O,78.8669999765902
5-2.D,33.742581801767,p-Aminotoluene,106-49-0,1819.26072268214,137320.667517548,C7H9N,81.6387559124352
5-1.D,33.7430824724902,p-Aminotoluene,106-49-0,1819.2840335455,110799.686019877,C7H9N,77.5159842235385
6-3.D,33.7437991354251,p-Aminotoluene,106-49-0,1819.31740084855,117977.826567506,C7H9N,77.4440816189841
5-3.D,33.7455155526294,p-Aminotoluene,106-49-0,1819.39731598051,138919.455987807,C7H9N,77.8920673646902
6-1.D,33.7458210952531,p-Aminotoluene,106-49-0,1819.41154182201,127811.935010008,C7H9N,76.8705062253598
4-3.D,33.7465868061991,p-Aminotoluene,106-49-0,1819.44719276465,40628.1128042381,C7H9N,77.2761427378118
3-3.D,33.7467343328007,p-Aminotoluene,106-49-0,1819.45406149552,159521.836726593,C7H9N,86.2932027908874
1-2.D,33.7483038611647,p-Aminotoluene,106-49-0,1819.52713759031,148037.658299882,C7H9N,78.4130295402977
2-2.D,33.7484091444753,p-Aminotoluene,106-49-0,1819.53203950439,164532.033256567,C7H9N,84.694270509922
3-2.D,33.7490105786851,p-Aminotoluene,106-49-0,1819.56004184212,156439.018495326,C7H9N,77.324209447459
2-1.D,33.7490637083372,p-Aminotoluene,106-49-0,1819.56251551994,179045.075866997,C7H9N,79.6874406257505
2-3.D,33.7506513655432,p-Aminotoluene,106-49-0,1819.63643568038,201073.935359922,C7H9N,86.4755652028381
3-1.D,33.7513123341056,p-Aminotoluene,106-49-0,1819.6672098941,131576.829458885,C7H9N,80.4899959332456
1-1.D,33.7517287370252,p-Aminotoluene,106-49-0,1819.68659731005,135925.261878407,C7H9N,79.2898228553344
1-3.D,33.7531082211049,p-Aminotoluene,106-49-0,1819.75082508171,216372.49332432,C7H9N,80.8969049958292
5-2.D,33.9357328169664,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.25369294005,14010839.6747994,C10H12O2,96.3075958549219
5-1.D,33.9363189051171,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.28098077647,13860801.9148733,C10H12O2,96.1598603895031
5-3.D,33.9380774450094,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.36285711004,14302303.8660486,C10H12O2,96.0004541011952
6-1.D,33.9404393504174,"Spiro[cyclopropane-1,6'-[3]oxatricyclo[3.2.1.0(2,4)]octane]",107079-37-8,1828.47282570153,5746610.03158514,C9H12O,76.4783721548757
6-3.D,33.9410499727118,3-Methylene-bicyclo[3.2.1]oct-6-en-8-ol,1000193-00-0,1828.50125582977,5499221.07531734,C9H12O,78.5708704057031
6-1.D,33.9410504404029,"1(2H)-Naphthalenone, 3,4,4a,5,8,8a-hexahydro-",14116-78-0,1828.50127760512,5710295.57921315,C10H14O,75.5034264645661
6-2.D,33.9429050250116,3-Methylene-bicyclo[3.2.1]oct-6-en-8-ol,1000193-00-0,1828.58762571057,5616015.15566266,C9H12O,79.2660056776445
1-1.D,33.9435839309639,"1,3,7-Octatriene, 2,7-dimethyl-",36638-38-7,1828.61923507608,3021004.74316707,C10H16,75.4410114888951
1-2.D,33.9443927885212,Bicyclo[6.1.0]non-4-ene-9-carbaldehyde,1000305-56-6,1828.65689489343,3043743.34302237,C10H14O,75.0643456160965
2-1.D,33.9451649916673,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.69284810817,21796389.1821712,C10H12O2,96.3014809121301
2-3.D,33.9456793507302,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.71679629063,19635351.9051824,C10H12O2,96.2890008929178
2-2.D,33.9464382913347,"Acetic acid, 2-phenylethyl ester",103-45-7,1828.75213201111,18029121.0501196,C10H12O2,96.6702458158969
4-1.D,33.951709921914,3-Methylene-bicyclo[3.2.1]oct-6-en-8-ol,1000193-00-0,1828.99757528233,4572816.6978582,C9H12O,85.5882470616639
6-1.D,33.9518676488809,"3,4-Dimethylbenzyl alcohol",6966/10/5,1829.00491893477,2405184.94802127,C9H12O,81.0237064175449
6-2.D,33.9521260243689,"3,4-Dimethylbenzyl alcohol",6966/10/5,1829.01694870886,2398815.68276412,C9H12O,80.1578443380339
4-3.D,33.9541622766791,3-Methylene-bicyclo[3.2.1]oct-6-en-8-ol,1000193-00-0,1829.11175512986,4272297.68159387,C9H12O,85.9298005709845
4-2.D,33.9544201060934,3-Methylene-bicyclo[3.2.1]oct-6-en-8-ol,1000193-00-0,1829.12375947916,4319339.64902251,C9H12O,86.0479044758511
6-3.D,33.9553451261307,"1,4-Benzenediamine, N,N-dimethyl-",99-98-9,1829.16682773679,763871.38433799,C8H12N2,75.186325753267
4-1.D,33.9554390597851,"Bicyclo[3.1.1]hept-2-ene-2-carboxaldehyde, 6,6-dimethyl-",564-94-3,1829.17120121916,2199990.03737557,C10H14O,77.9180338955116
3-2.D,33.9563542395087,"Phenol, 2,4,6-trimethyl-",527-60-6,1829.21381131897,976881.482495824,C9H12O,75.6698364968252
5-2.D,33.9570952505428,"1,4-Benzenediamine, N,N-dimethyl-",99-98-9,1829.24831225174,870914.669902541,C8H12N2,75.1797623579112
4-3.D,33.9577952641993,"Benzenemethanol, 3,5-dimethyl-",27129-87-9,1829.28090437654,2609803.89736299,C9H12O,85.9473499066899
4-2.D,33.9579875114976,"Benzenemethanol, 3,5-dimethyl-",27129-87-9,1829.2898552704,2466765.06385989,C9H12O,85.9157894975286
6-3.D,33.9703842140853,4-Methoxycarbonyl-4-butanolide,3885-29-8,1829.86703669268,165568.668313465,C6H8O4,84.632669851573
6-3.D,33.9711261325596,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,1829.9015798752,152589.138012313,C7H10O4,84.2109092136678
3-3.D,33.9712965158923,"2,2-Dimethylpropanoic anhydride",1538-75-6,1829.90951279879,872460.156501296,C10H18O3,76.1413906600334
3-2.D,33.9727652600509,"2,2-Dimethylpropanoic anhydride",1538-75-6,1829.97789645456,793556.860987986,C10H18O3,80.9370238830275
4-1.D,33.9734959011175,4-Methoxycarbonyl-4-butanolide,3885-29-8,1830.01191456921,164996.792905999,C6H8O4,83.443767515955
6-1.D,33.9765525626233,Silicon tetrafluoride,7783-61-1,1830.15423049741,93354.8979788061,F4Si,83.0996489670393
2-1.D,33.9772497186997,"2,2-Dimethylpropanoic anhydride",1538-75-6,1830.18668957537,539727.105441952,C10H18O3,76.9279855975744
1-1.D,33.9782358283116,"2,2-Dimethylpropanoic anhydride",1538-75-6,1830.23260211899,511449.43795645,C10H18O3,75.6208796046289
3-1.D,34.0328367154406,"l-Alanine, N-(2-thienylcarbonyl)-, pentyl ester",1000314-33-2,1832.77477956237,79128.3266909354,C13H19NO3S,76.8521273713541
3-1.D,34.0328429064876,4-Butyl-5-methylpyrazalone,1000289-28-0,1832.775068,80676.4805366339,C8H14N2O,75.752301637285
2-3.D,34.0335057737977,4-Butyl-5-methylpyrazalone,1000289-28-0,1832.80593043103,57982.1092390101,C8H14N2O,76.3042415549105
6-3.D,34.0888006961638,3-Dodecyne,6790-27-8,1835.38042164838,9260126.12594564,C12H22,86.7333680917028
6-2.D,34.0892229158932,3-Dodecyne,6790-27-8,1835.40007989073,8997060.47793307,C12H22,86.9501101748057
6-1.D,34.0897808046586,3-Dodecyne,6790-27-8,1835.42605478437,9856369.31942193,C12H22,87.2748395151547
5-2.D,34.0901724847077,3-Dodecyne,6790-27-8,1835.4442911215,12006020.9115778,C12H22,87.2207176380902
5-1.D,34.0908458022869,3-Dodecyne,6790-27-8,1835.47564029644,12037878.2698832,C12H22,87.3860001585748
5-3.D,34.0914352616727,3-Dodecyne,6790-27-8,1835.50308509511,12045389.3601188,C12H22,87.1884196632846
4-2.D,34.0919255597879,3-Dodecyne,6790-27-8,1835.52591301741,7552043.27347854,C12H22,86.9159437269676
4-1.D,34.0922598391182,3-Dodecyne,6790-27-8,1835.54147681899,7839586.45256606,C12H22,87.1010959456726
4-3.D,34.0926616396781,3-Dodecyne,6790-27-8,1835.56018435972,7512075.34498858,C12H22,87.0307136240036
3-2.D,34.0940322083687,3-Dodecyne,6790-27-8,1835.62399703737,11222497.4097936,C12H22,87.3153304370068
3-3.D,34.0946681030962,3-Dodecyne,6790-27-8,1835.65360383165,9769346.05758236,C12H22,87.2447411174735
3-1.D,34.097058427074,3-Dodecyne,6790-27-8,1835.764896,11074587.8024862,C12H22,87.3252591629552
2-1.D,34.0975382485223,3-Dodecyne,6790-27-8,1835.78723570734,11054796.8901491,C12H22,87.350660753066
2-3.D,34.097822792555,3-Dodecyne,6790-27-8,1835.80048386978,9886610.14930947,C12H22,87.3357919641886
1-1.D,34.0986400220375,3-Dodecyne,6790-27-8,1835.83853347786,13214052.308676,C12H22,87.4876832940502
1-2.D,34.099073722598,3-Dodecyne,6790-27-8,1835.85872625934,12803345.935322,C12H22,87.2657397995047
1-3.D,34.0993413389612,3-Dodecyne,6790-27-8,1835.87118628183,12433978.9242087,C12H22,87.4301892789791
2-2.D,34.099503407963,3-Dodecyne,6790-27-8,1835.87873209624,9168479.44615976,C12H22,87.3506163416079
6-2.D,34.1084468112281,5-Methyl-2-thiophenecarboxaldehyde,13679-70-4,1836.29513042314,590587.690142573,C6H6OS,85.4264258594367
6-3.D,34.1104516876679,5-Methyl-2-thiophenecarboxaldehyde,13679-70-4,1836.38847600651,604824.51433292,C6H6OS,86.9367440602284
4-1.D,34.1112751430689,5-Methyl-2-thiophenecarboxaldehyde,13679-70-4,1836.42681548882,578141.250373436,C6H6OS,85.3175766763747
4-3.D,34.1134410380775,5-Methyl-2-thiophenecarboxaldehyde,13679-70-4,1836.52765797921,853566.253703836,C6H6OS,86.3265297160656
6-1.D,34.1141376556168,5-Methyl-2-thiophenecarboxaldehyde,13679-70-4,1836.56009198328,593640.396184003,C6H6OS,84.6035927870224
5-2.D,34.1755950836556,Cyclobuta[de]naphthalene,24973-91-9,1839.42150496581,18466.6979206912,C11H8,82.8947894902034
1-1.D,34.199292972963,"Cyclotetrasiloxane, octamethyl-",556-67-2,1840.52486139133,1008437.07772019,C8H24O4Si4,88.9427201546817
1-2.D,34.2111425262444,"Cyclotetrasiloxane, octamethyl-",556-67-2,1841.07656794136,1174570.98512311,C8H24O4Si4,86.3676052367803
2-1.D,34.2148716222186,"Cyclotetrasiloxane, octamethyl-",556-67-2,1841.25019192749,1100391.75065215,C8H24O4Si4,88.6353848162905
1-3.D,34.2283121295698,"Cyclotetrasiloxane, octamethyl-",556-67-2,1841.87597213753,1106749.13622598,C8H24O4Si4,83.7854998545352
5-2.D,34.2539650227276,Isophthalaldehyde,626-19-7,1843.07035211507,545068.17790817,C8H6O2,85.5280470760668
5-1.D,34.2546900936647,Isophthalaldehyde,626-19-7,1843.10411088857,529666.8473,C8H6O2,87.7618667596934
5-1.D,34.254932988726,"Cyclotetrasiloxane, octamethyl-",556-67-2,1843.1154199053,2003873.02973284,C8H24O4Si4,86.7134325148223
6-3.D,34.2551680898969,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",1000329-75-1,1843.12636604418,638351.14168348,C19H16O5,86.975801049215
6-2.D,34.2556246501155,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",1000329-75-1,1843.14762315465,626180.66490397,C19H16O5,86.5108569507263
